	hin_id	hin_sent	eng_id	eng_sent
118	Hin_Geo_ncert_6stnd_1ch_0119	सूर्य से तीसरा सबसे नज़दीक ग्रह कौन-सा है?	Eng_Geo_ncert_6stnd_1ch_0119	Which is the third nearest planet to the sun ?
119	Hin_Geo_ncert_6stnd_1ch_0120	सभी ग्रह सूर्य के चारों ओर किस प्रकार के पथ पर चक्कर लगाते हैं।	Eng_Geo_ncert_6stnd_1ch_0120	All the planets move around the sun in which path?
120	Hin_Geo_ncert_6stnd_1ch_0121	ध्रुवतारे से किस दिशा का ज्ञान होता है।	Eng_Geo_ncert_6stnd_1ch_0121	The Pole Star indicates which direction ?
121	Hin_Geo_ncert_6stnd_1ch_0122	क्षुद्र ग्रह किन कक्षाओं के बीच पाए जाते हैं।	Eng_Geo_ncert_6stnd_1ch_0122	Asteroids are found between orbits  of which planet ?
122	Hin_Geo_ncert_6stnd_1ch_0123	सौरमंडल का एक चार्ट तैयार करें।	Eng_Geo_ncert_6stnd_1ch_0123	Prepare a chart of the solar system.
123	Hin_Geo_ncert_6stnd_1ch_0124	छुट्टियों में एक तारामंडल को जाकर देखें तथा वहाँ के अपने अनुभव को कक्षा में बताएँ।	Eng_Geo_ncert_6stnd_1ch_0124	During a vacation visit a planetarium and describe your experience in the class.
124	Hin_Geo_ncert_6stnd_1ch_0125	पृथ्वी एवं सौरमंडल पर एक क्विज़ प्रतियोगिता का आयोजन करें।	Eng_Geo_ncert_6stnd_1ch_0125	Organise a quiz contest on the earth and the solar system.
125	Hin_Geo_ncert_6stnd_2ch_0001	पिछले अध्याय में आप पढ़ चुके हैं कि हमारी पृथ्वी गोलाकार नहीं है।	Eng_Geo_ncert_6stnd_2ch_0001	In the previous chapter, you have read that our planet earth is not a sphere.
126	Hin_Geo_ncert_6stnd_2ch_0002	यह उत्तर एवं दक्षिण ध्रुवों पर थोड़ी चपटी तथा मध्य में थोड़ी उभरी हुई है।	Eng_Geo_ncert_6stnd_2ch_0002	It is slightly flattened at the North and the South Poles and bulge in the middle.
127	Hin_Geo_ncert_6stnd_2ch_0003	क्या आप कल्पना कर सकते हैं कि यह कैसी दिखती है?	Eng_Geo_ncert_6stnd_2ch_0003	Can you imagine how it looks?
128	Hin_Geo_ncert_6stnd_2ch_0004	इस संबंध में जानकारी प्राप्त करने के लिए आप अपनी कक्षा में सावधानी पूर्वक ग्लोब को देखिए।	Eng_Geo_ncert_6stnd_2ch_0004	You may look at a globe carefully in your classroom to get an idea.
129	Hin_Geo_ncert_6stnd_2ch_0005	ग्लोब पृथ्वी का लघु रूप में एक वास्तविक प्रतिरूप है।	Eng_Geo_ncert_6stnd_2ch_0005	Globe is a true model  of the earth.
130	Hin_Geo_ncert_6stnd_2ch_0006	ग्लोब विभिन्न आकार एवं प्रकार के हो सकते हैं- बड़े ग्लोब, जो आसानी से एक स्थान से दूसरे स्थान नहीं ले जाए जा सकते पॉकेट में रखने योग्य छोटे ग्लोब तथा गुब्बारे जैसे ग्लोब, जिनमें हवा भरी जा सकती है एवं आसानी से एक स्थान से दूसरे स्थान ले जाए जा सकते हैं।	Eng_Geo_ncert_6stnd_2ch_0006	Globes may be of varying size and type – big ones,  which cannot be carried easily, small pocket globes, and globe-like balloons, which can be inflated and are handy and carried with ease.
131	Hin_Geo_ncert_6stnd_2ch_0007	ग्लोब स्थिर नहीं होते हैं।	Eng_Geo_ncert_6stnd_2ch_0007	The globe is not fixed.
132	Hin_Geo_ncert_6stnd_2ch_0008	इसे उसी प्रकार घुमाया जा सकता है, जैसे कुम्हार का पहिया या लट्टू घूमता है।	Eng_Geo_ncert_6stnd_2ch_0008	it can be rotated the same way as a top spin or a potter’s wheel is rotated.
133	Hin_Geo_ncert_6stnd_2ch_0009	ग्लोब पर देशों, महाद्वीपों तथा महासागरों को उनके सही आकार में दिखाया जाता है।	Eng_Geo_ncert_6stnd_2ch_0009	On the globe, countries, continents and oceans are shown in their correct size.
134	Hin_Geo_ncert_6stnd_2ch_0010	पृथ्वी के समान किसी गोले पर किसी बिंदु की स्थिति का वर्णन करना कठिन है।	Eng_Geo_ncert_6stnd_2ch_0010	It is difficult to describe the location of a point on a sphere like the earth.
135	Hin_Geo_ncert_6stnd_2ch_0011	अब प्रश्न यह उठता है कि इस पर किसी स्थान की स्थिति कैसे बताई जा सकती है?	Eng_Geo_ncert_6stnd_2ch_0011	Now the question arises as to how to locate a place on it?
136	Hin_Geo_ncert_6stnd_2ch_0012	इसके लिए हमें कुछ बिंदुओं एवं रेखाओं के संदर्भ की आवश्यकता होती है।	Eng_Geo_ncert_6stnd_2ch_0012	We need certain points of reference and lines to find out the location of places.
137	Hin_Geo_ncert_6stnd_2ch_0013	आप देखेंगे कि एक सुई ग्लोब में झुकी हुई अवस्था में स्थित होती है, जिसे अक्ष कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0013	You will notice that a needle is fixed through the globe in a tilted manner, which is called its axis.
138	Hin_Geo_ncert_6stnd_2ch_0014	ग्लोब पर वे दो बिंदु जिनसे होकर सुई गुज़रती है, उत्तर तथा दक्षिण ध्रुव हैं।	Eng_Geo_ncert_6stnd_2ch_0014	Two points on the globe through which the needle passes are two poles – North Pole and South Pole.
139	Hin_Geo_ncert_6stnd_2ch_0015	ग्लोब को इस सुई के चारों ओर पृथ्वी की भाँति पश्चिम से पूर्व की ओर घुमाया जा सकता है।	Eng_Geo_ncert_6stnd_2ch_0015	The globe can be moved around this needle from west to east just as the earth moves.
140	Hin_Geo_ncert_6stnd_2ch_0016	लेकिन याद रखें इन दोनों में एक अंतर है।	Eng_Geo_ncert_6stnd_2ch_0016	But, remember there is a major difference.
141	Hin_Geo_ncert_6stnd_2ch_0017	पृथ्वी पर वास्तव में ऐसी कोई सुई नहीं होती है।	Eng_Geo_ncert_6stnd_2ch_0017	The real earth has no such needle.
142	Hin_Geo_ncert_6stnd_2ch_0018	यह अपने अक्ष पर चारों ओर घूमती है, जो एक काल्पनिक रेखा है।	Eng_Geo_ncert_6stnd_2ch_0018	It moves around its axis, which is an imaginary line.
143	Hin_Geo_ncert_6stnd_2ch_0019	एक अन्य काल्पनिक रेखा भी ग्लोब को दो बराबर भागों में बाँटती है।	Eng_Geo_ncert_6stnd_2ch_0019	Another imaginary line running on the globe divides it into two equal parts.
144	Hin_Geo_ncert_6stnd_2ch_0020	इसे विषुवत् वृत्त कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0020	This line is known as the equator.
145	Hin_Geo_ncert_6stnd_2ch_0021	पृथ्वी के उत्तर में स्थित आधे भाग को उत्तरी गोलार्ध तथा दक्षिण वाले आधे भाग को दक्षिणी गोलार्ध कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0021	The northern half of the earth is known as the Northern Hemisphere and the southern half is known as the Southern Hemisphere.
146	Hin_Geo_ncert_6stnd_2ch_0022	ये दोनों बराबर के आधे भाग होते हैं।	Eng_Geo_ncert_6stnd_2ch_0022	They are both equal halves.
147	Hin_Geo_ncert_6stnd_2ch_0023	इस प्रकार, विषुवत् वृत्त पृथ्वी पर एक काल्पनिक वृत्त बनाती है एवं यह पृथ्वी पर विभिन्न स्थानों की स्थिति बताने का सबसे महत्त्वपूर्ण संदर्भ बिंदु है।	Eng_Geo_ncert_6stnd_2ch_0023	Therefore, the equator is an imaginary circular line and is a very important reference point to locate places on the earth.
148	Hin_Geo_ncert_6stnd_2ch_0024	विषुवत् वृत्त से ध्रुवों तक स्थित सभी समानांतर वृत्तों को अक्षांश (समानांतर) रेखाएँ कहा जाता है।	Eng_Geo_ncert_6stnd_2ch_0024	All parallel circles from the equator up to the poles are called parallels of latitudes.
149	Hin_Geo_ncert_6stnd_2ch_0025	अक्षांशों को अंश में मापा जाता है।	Eng_Geo_ncert_6stnd_2ch_0025	Latitudes are measured in degrees.
150	Hin_Geo_ncert_6stnd_2ch_0026	विषुवत् वृत्त शून्य अंश अक्षांश को दर्शाती है।	Eng_Geo_ncert_6stnd_2ch_0026	The equator represents the zero degree latitude.
151	Hin_Geo_ncert_6stnd_2ch_0027	चूँकि, विषुवत् वृत्त से दोनों तरफ ध्रुवों के बीच की दूरी पृथ्वी के चारों ओर के वृत्त का एक चैथाई है, अतः इसका माप होगा 360 अंश का 1/4, यानी 90 अंश।	Eng_Geo_ncert_6stnd_2ch_0027	Since the distance from the equator to either of the poles is one-fourth of a circle round the earth, it will measure ¼ th of 360 degrees, i.e. 90°.
